nupdates,policy_loss,d_targ,value_loss,eplenmean,serial_timesteps,eprewmean,policy_entropy,clipfrac,explained_variance,fps,time_elapsed,approxkl,lr,total_timesteps
1123,-0.00221329,0.003,0.128077,912.36,574976,3382.24365603,-1.88845,0.0115356,0.6263206601142883,5408,3525.562118291855,0.00156704,7.5e-05,18399232
1124,-0.00368885,0.003,0.231403,927.46,575488,3464.95307469,-1.89153,0.0536499,0.32238543033599854,5390,3528.6017167568207,0.00449743,0.00015,18415616
1125,-0.00383353,0.003,0.152452,938.44,576000,3490.31532727,-1.89299,0.0492706,0.5689722895622253,5344,3531.6674354076385,0.00430593,0.00015,18432000
1126,-0.00328567,0.003,0.19875,950.89,576512,3560.47929707,-1.89255,0.0471497,0.015681028366088867,5401,3534.7009353637695,0.00407957,0.00015,18448384
1127,-0.00366723,0.003,0.176617,947.9,577024,3536.70652612,-1.89178,0.0391998,0.03129059076309204,5411,3537.728842020035,0.00359971,0.00015,18464768
1128,-0.00376318,0.003,0.179294,953.93,577536,3552.18188268,-1.89415,0.0351562,0.03274267911911011,5431,3540.745474100113,0.00338479,0.00015,18481152
1129,-0.0039775,0.003,0.208054,963.53,578048,3626.10344083,-1.89651,0.0608978,0.020955204963684082,5415,3543.7712976932526,0.00488184,0.00015,18497536
1130,-0.00264944,0.003,0.170482,959.86,578560,3602.84064958,-1.89808,0.0165405,0.5091704726219177,5387,3546.813005208969,0.00202208,7.5e-05,18513920
1131,-0.00244688,0.003,0.225113,943.69,579072,3559.77126946,-1.89994,0.0111847,0.7035928666591644,5395,3549.8497314453125,0.00165167,7.5e-05,18530304
1132,-0.00363759,0.003,0.129273,943.63,579584,3494.34263073,-1.90068,0.0824432,0.41056275367736816,5381,3552.8945734500885,0.00611392,0.00015,18546688
1133,-0.00260493,0.003,0.222222,944.93,580096,3496.70293078,-1.90001,0.00714111,0.03581732511520386,5381,3555.9392833709717,0.00137406,7.5e-05,18563072
1134,-0.00419415,0.003,0.16772,937.4,580608,3469.6977342,-1.8997,0.0860443,0.0693318247795105,5401,3558.9729063510895,0.0065097,0.00015,18579456
1135,-0.00255007,0.003,0.214517,933.72,581120,3453.44971258,-1.8981,0.0136871,0.3308938145637512,5358,3562.0306482315063,0.00189236,7.5e-05,18595840
1136,-0.00398223,0.003,0.175155,928.98,581632,3429.45478103,-1.89576,0.0534821,0.3536100387573242,5423,3565.052145242691,0.00461744,0.00015,18612224
1137,-0.002293,0.003,0.216894,926.17,582144,3464.42722704,-1.89328,0.0117188,0.7264444828033447,5370,3568.102976322174,0.00181691,7.5e-05,18628608
1138,-0.00294072,0.003,0.150599,895.43,582656,3287.37266953,-1.89305,0.0444183,0.8048636317253113,5399,3571.1379101276398,0.00400914,0.00015,18644992
1139,-0.00417697,0.003,0.178706,911.02,583168,3336.03990255,-1.89316,0.053299,0.38185739517211914,5333,3574.210105895996,0.00452868,0.00015,18661376
1140,-0.0025368,0.003,0.187712,915.25,583680,3352.73543967,-1.89318,0.0109253,0.6244369745254517,5423,3577.2311589717865,0.00160978,7.5e-05,18677760
1141,-0.00378552,0.003,0.179212,917.64,584192,3331.21740803,-1.89434,0.0518646,0.7268624603748322,5376,3580.2789726257324,0.00443251,0.00015,18694144
1142,-0.00320995,0.003,0.187689,934.58,584704,3365.52921553,-1.89806,0.0383453,0.6621920764446259,5360,3583.335707426071,0.00345235,0.00015,18710528
1143,-0.00293747,0.003,0.14775,942.01,585216,3366.72335786,-1.90063,0.027359,0.5264235138893127,5383,3586.3795919418335,0.00293146,0.00015,18726912
1144,-0.00384277,0.003,0.239989,947.6,585728,3471.31629876,-1.90052,0.0447083,0.05895775556564331,5424,3589.400096178055,0.00393227,0.00015,18743296
1145,-0.00367786,0.003,0.157001,926.63,586240,3382.61735476,-1.899,0.0436707,0.47794800996780396,5428,3592.4185452461243,0.00393707,0.00015,18759680
1146,-0.00363432,0.003,0.215228,926.47,586752,3372.37239417,-1.8995,0.0399017,0.5276071429252625,5399,3595.4532051086426,0.00370596,0.00015,18776064
1147,-0.00446929,0.003,0.132489,931.15,587264,3442.52633245,-1.90255,0.0591736,0.0571824312210083,5411,3598.481210708618,0.00481314,0.00015,18792448
1148,-0.00275687,0.003,0.245589,927.91,587776,3466.88824376,-1.90392,0.0220184,0.2270694375038147,5390,3601.5210325717926,0.00238387,7.5e-05,18808832
1149,-0.0026836,0.003,0.108923,929.42,588288,3479.3471092,-1.90507,0.0098114,0.00778883695602417,5427,3604.540092945099,0.00153693,7.5e-05,18825216
1150,-0.0032837,0.003,0.247212,965.06,588800,3614.60345682,-1.90776,0.063446,0.026632845401763916,5421,3607.5641469955444,0.00510194,0.00015,18841600
1151,-0.0017118,0.003,0.114966,968.11,589312,3619.06618389,-1.9108,0.0104218,0.03807878494262695,5360,3610.622556209564,0.00154966,7.5e-05,18857984
1152,-0.00300649,0.003,0.251803,958.47,589824,3594.20129279,-1.91283,0.0457001,0.016969740390777588,5435,3613.636910676956,0.00403996,0.00015,18874368
1153,-0.00325026,0.003,0.134724,930.75,590336,3484.13890956,-1.91303,0.0384674,0.09453660249710083,5387,3616.6785604953766,0.0035882,0.00015,18890752
1154,-0.0035512,0.003,0.225167,938.12,590848,3505.8230799,-1.90788,0.0544434,0.015876054763793945,5383,3619.7221784591675,0.00463292,0.00015,18907136
1155,-0.00222379,0.003,0.121286,934.37,591360,3478.67698414,-1.90544,0.00973511,0.03982651233673096,5399,3622.756886959076,0.00160625,7.5e-05,18923520
1156,-0.00320307,0.003,0.216126,929.52,591872,3453.38157446,-1.90544,0.0486755,0.031419575214385986,5406,3625.787481546402,0.0042268,0.00015,18939904
1157,-0.00434287,0.003,0.151725,927.68,592384,3444.3725308,-1.90641,0.0587006,0.6382084786891937,5360,3628.8445467948914,0.00484949,0.00015,18956288
1158,-0.00243164,0.003,0.20793,944.32,592896,3476.54683203,-1.90765,0.0102539,0.6820278465747833,5384,3631.887900352478,0.0014985,7.5e-05,18972672
1159,-0.00311023,0.003,0.146911,972.79,593408,3559.11920365,-1.90938,0.0614014,0.36250030994415283,5330,3634.961728334427,0.00501841,0.00015,18989056
1160,-0.00277126,0.003,0.200342,963.7,593920,3524.40953527,-1.9106,0.0136108,0.057383954524993896,5403,3637.9940690994263,0.00193668,7.5e-05,19005440
1161,-0.00413479,0.003,0.198494,958.69,594432,3506.63165257,-1.91131,0.0727997,0.46428555250167847,5406,3641.024700641632,0.0056996,0.00015,19021824
1162,-0.0030954,0.003,0.163664,954.1,594944,3465.21297665,-1.90967,0.0228882,0.5697332918643951,5385,3644.0672430992126,0.00256539,7.5e-05,19038208
1163,-0.00279629,0.003,0.175329,961.67,595456,3493.44769697,-1.90769,0.0138092,0.02538388967514038,5401,3647.100749731064,0.00190568,7.5e-05,19054592
1164,-0.00336855,0.003,0.175103,963.25,595968,3527.71727895,-1.90895,0.0521851,0.030328094959259033,5401,3650.134199857712,0.00456501,0.00015,19070976
1165,-0.00304688,0.003,0.194073,958.39,596480,3527.62833116,-1.9116,0.0142517,0.04501450061798096,5374,3653.1831419467926,0.00189875,7.5e-05,19087360
1166,-0.00377438,0.003,0.164965,963.93,596992,3555.64695665,-1.91369,0.067215,0.03166043758392334,5414,3656.2097408771515,0.00545414,0.00015,19103744
1167,-0.00270648,0.003,0.193244,963.25,597504,3554.04159456,-1.91658,0.0184021,0.017382383346557617,5412,3659.236973285675,0.00227603,7.5e-05,19120128
1168,-0.00263163,0.003,0.198815,940.13,598016,3490.62207379,-1.91631,0.011734,0.24391555786132812,5418,3662.26092672348,0.00173569,7.5e-05,19136512
1169,-0.00424177,0.003,0.152,941.83,598528,3488.77759508,-1.9166,0.0777283,0.016301393508911133,5420,3665.2836725711823,0.0061017,0.00015,19152896
1170,-0.00224936,0.003,0.205559,934.43,599040,3470.21706759,-1.91761,0.0211182,0.02490842342376709,5382,3668.3282611370087,0.00228527,7.5e-05,19169280
1171,-0.00294233,0.003,0.187101,922.41,599552,3422.09729031,-1.9194,0.019455,0.057432591915130615,5396,3671.3644864559174,0.00234833,7.5e-05,19185664
1172,-0.00234348,0.003,0.175185,922.5,600064,3431.07709276,-1.921,0.016861,0.016051828861236572,5348,3674.4283607006073,0.00212344,7.5e-05,19202048
1173,-0.00249391,0.003,0.183418,922.37,600576,3422.60922847,-1.92194,0.0116272,0.009680449962615967,5378,3677.4749505519867,0.00182829,7.5e-05,19218432
1174,-0.00325511,0.003,0.212034,924.12,601088,3446.62677267,-1.92393,0.0500183,0.03758269548416138,5389,3680.515445947647,0.00431322,0.00015,19234816
1175,-0.00420806,0.003,0.187416,906.5,601600,3377.98911794,-1.92588,0.0498352,0.4795873761177063,5390,3683.5554389953613,0.00413119,0.00015,19251200
1176,-0.00368471,0.003,0.160076,929.62,602112,3454.46441604,-1.92868,0.0561981,0.650925487279892,5399,3686.5903193950653,0.00487796,0.00015,19267584
1177,-0.0025352,0.003,0.182898,939.91,602624,3463.81431324,-1.93097,0.0138397,0.5224477052688599,5334,3689.662257909775,0.00195845,7.5e-05,19283968
1178,-0.00395615,0.003,0.162609,942.38,603136,3478.0429387,-1.93283,0.0497589,0.04945170879364014,5308,3692.748970270157,0.00439475,0.00015,19300352
1179,-0.0033295,0.003,0.209406,947.59,603648,3502.61912939,-1.93488,0.0439148,0.4985911250114441,5382,3695.793136358261,0.00398536,0.00015,19316736
1180,-0.00366212,0.003,0.162645,946.75,604160,3496.47957216,-1.93295,0.0409546,0.7611548602581024,5359,3698.850474357605,0.0038271,0.00015,19333120
1181,-0.00443443,0.003,0.203994,966.74,604672,3515.48867728,-1.93316,0.0710754,0.6841839551925659,5381,3701.896829843521,0.00551107,0.00015,19349504
1182,-0.00252033,0.003,0.141178,949.49,605184,3428.19170466,-1.93424,0.00665283,0.3414177894592285,5399,3704.931752204895,0.0013247,7.5e-05,19365888
1183,-0.00328574,0.003,0.216149,954.33,605696,3479.42173025,-1.93635,0.049057,0.01574331521987915,5406,3707.962758541107,0.00436236,0.00015,19382272
1184,-0.00311639,0.003,0.162948,929.1,606208,3387.32032311,-1.93936,0.0474243,0.07789504528045654,5381,3711.0074605941772,0.00429953,0.00015,19398656
1185,-0.00413741,0.003,0.203902,933.36,606720,3398.55304962,-1.94169,0.0556946,0.016919970512390137,5359,3714.064809322357,0.00472118,0.00015,19415040
1186,-0.00302349,0.003,0.153173,939.35,607232,3412.25425965,-1.94349,0.021225,0.4857998490333557,5437,3717.078159093857,0.00225337,7.5e-05,19431424
1187,-0.00253891,0.003,0.219253,941.83,607744,3478.76465681,-1.9451,0.0161133,0.6607840061187744,5379,3720.1241335868835,0.00202661,7.5e-05,19447808
1188,-0.0026876,0.003,0.144543,946.32,608256,3484.33170675,-1.94707,0.0151215,0.6918441355228424,5401,3723.157611846924,0.00202757,7.5e-05,19464192
1189,-0.00309486,0.003,0.208027,940.83,608768,3469.45131715,-1.94907,0.0180664,0.03569513559341431,5398,3726.192976474762,0.002148,7.5e-05,19480576
1190,-0.0029534,0.003,0.19921,946.73,609280,3511.90615025,-1.95011,0.022995,0.581683486700058,5388,3729.234137773514,0.00251484,7.5e-05,19496960
1191,-0.00261507,0.003,0.189606,932.94,609792,3428.82001341,-1.95041,0.0176544,0.6995247900485992,5358,3732.292003631592,0.00205099,7.5e-05,19513344
1192,-0.00319145,0.003,0.185897,927.75,610304,3398.59073837,-1.95091,0.0422363,0.6994886994361877,5341,3735.359973192215,0.00370542,7.5e-05,19529728
1193,-0.00258906,0.003,0.149106,930.2,610816,3363.60900316,-1.9514,0.0149078,0.8130284994840622,5354,3738.4203777313232,0.00192752,7.5e-05,19546112
1194,-0.00342021,0.003,0.181045,924.88,611328,3377.1120556,-1.95125,0.0524597,0.6317420899868011,5355,3741.4800193309784,0.00453464,0.00015,19562496
1195,-0.00295851,0.003,0.187377,926.05,611840,3359.97430008,-1.95203,0.0191956,0.5204460918903351,5424,3744.500961780548,0.00217246,7.5e-05,19578880
1196,-0.00262811,0.003,0.173753,948.81,612352,3418.46363424,-1.95252,0.0274658,0.6596903204917908,5388,3747.541994333267,0.00271766,7.5e-05,19595264
1197,-0.0028034,0.003,0.185765,950.11,612864,3433.79864003,-1.95246,0.0141296,0.5435828566551208,5233,3750.6729776859283,0.00194833,7.5e-05,19611648
1198,-0.00406997,0.003,0.183389,948.27,613376,3432.83722872,-1.95539,0.061203,0.388012170791626,5374,3753.721661090851,0.00490521,0.00015,19628032
1199,-0.00251438,0.003,0.159891,956.7,613888,3527.2414263,-1.95794,0.0142365,0.34832191467285156,5322,3756.8000741004944,0.00193239,7.5e-05,19644416
1200,-0.00386745,0.003,0.220636,954.02,614400,3527.79957719,-1.95959,0.0619659,0.6237407922744751,5440,3759.812222480774,0.00496941,0.00015,19660800
1201,-0.00292366,0.003,0.137519,960.77,614912,3515.71306551,-1.96122,0.0134125,0.7003274857997894,5367,3762.8679900169373,0.00179541,7.5e-05,19677184
1202,-0.00328959,0.003,0.229961,956.47,615424,3509.04271469,-1.96471,0.0519409,0.4972377419471741,5432,3765.884314775467,0.00447593,0.00015,19693568
1203,-0.00431059,0.003,0.119128,962.81,615936,3500.22670897,-1.96766,0.0625458,0.8136773109436035,5380,3768.929923772812,0.00496007,0.00015,19709952
1204,-0.0028799,0.003,0.213369,973.26,616448,3530.30747623,-1.96738,0.0158386,0.5722048878669739,5388,3771.9706737995148,0.00195135,7.5e-05,19726336
1205,-0.00314951,0.003,0.187393,951.27,616960,3450.2546037,-1.96783,0.0500793,0.7448926568031311,5392,3775.0093100070953,0.00429788,0.00015,19742720
1206,-0.0038667,0.003,0.178869,945.47,617472,3376.06838288,-1.96847,0.0539551,0.5501800179481506,5362,3778.06472492218,0.00459509,0.00015,19759104
1207,-0.00309407,0.003,0.192285,942.68,617984,3415.22086068,-1.97028,0.019165,0.5870296955108643,5384,3781.1077637672424,0.00217653,7.5e-05,19775488
1208,-0.00264813,0.003,0.160254,935.38,618496,3357.32024024,-1.97198,0.0141296,0.5972916781902313,5406,3784.138590335846,0.00197578,7.5e-05,19791872
1209,-0.00335017,0.003,0.19294,931.12,619008,3358.96909385,-1.97509,0.0547943,0.46194106340408325,5400,3787.1724903583527,0.00462785,0.00015,19808256
1210,-0.00258313,0.003,0.166996,928.92,619520,3378.7691976,-1.9805,0.0120087,0.4117116332054138,5409,3790.2018151283264,0.00163519,7.5e-05,19824640
1211,-0.00386446,0.003,0.197338,951.65,620032,3465.55001232,-1.9828,0.0611725,0.5453294813632965,5374,3793.2503848075867,0.00503992,0.00015,19841024
1212,-0.0020089,0.003,0.174746,955.98,620544,3509.60629039,-1.98457,0.0139923,0.7172709405422211,5405,3796.2817981243134,0.00197759,7.5e-05,19857408
1213,-0.00367641,0.003,0.198714,963.61,621056,3523.01097902,-1.98939,0.0379639,0.7509697824716568,5356,3799.3409390449524,0.00352981,0.00015,19873792
1214,-0.00359536,0.003,0.143107,961.69,621568,3465.73804126,-1.99357,0.0443878,0.7755096852779388,5366,3802.3943705558777,0.00394659,0.00015,19890176
1215,-0.00422564,0.003,0.196715,953.08,622080,3446.20855087,-1.99855,0.0598755,0.18648511171340942,5420,3805.417412519455,0.00484655,0.00015,19906560
1216,-0.00299084,0.003,0.158466,955.28,622592,3442.04715243,-2.00177,0.0167236,0.429503858089447,5415,3808.4431517124176,0.00202552,7.5e-05,19922944
1217,-0.00312096,0.003,0.208754,958.32,623104,3479.59860972,-2.00387,0.0204468,0.46390050649642944,5386,3811.4849445819855,0.0023466,7.5e-05,19939328
1218,-0.00285502,0.003,0.155123,961.11,623616,3495.40013768,-2.0048,0.0202179,0.5313164293766022,5383,3814.5287568569183,0.00234025,7.5e-05,19955712
1219,-0.00277015,0.003,0.223688,958.21,624128,3495.30483667,-2.00567,0.0225372,0.6527178883552551,5390,3817.5686209201813,0.00251419,7.5e-05,19972096
1220,-0.00283066,0.003,0.190639,942.39,624640,3475.6871576,-2.00666,0.0113525,0.7432245910167694,5410,3820.597062110901,0.00170804,7.5e-05,19988480
