fps,lr,policy_loss,total_timesteps,approxkl,time_elapsed,eplenmean,d_targ,serial_timesteps,value_loss,explained_variance,beta,eprewmean,policy_entropy,nupdates
5349,0.0010125,-0.00657332,19038208,0.0110877,3678.0514001846313,820.63,0.012,594944,0.0881217,0.6614986062049866,0.732254,2661.88964935,0.685604,1162
5345,0.0010125,-0.00758267,19054592,0.0106056,3681.116956949234,849.72,0.012,595456,0.092888,0.6566034257411957,0.732254,2730.08455111,0.662671,1163
5291,0.0010125,-0.0074341,19070976,0.010206,3684.213413000107,864.26,0.012,595968,0.0861756,0.2436489462852478,0.732254,2756.5073555,0.647585,1164
5319,0.0010125,-0.00638836,19087360,0.0108624,3687.2939875125885,859.06,0.012,596480,0.11934,0.26358330249786377,0.732254,2792.5947032,0.648417,1165
5261,0.0010125,-0.00698461,19103744,0.0109206,3690.4082856178284,864.05,0.012,596992,0.0838347,0.6156178712844849,0.732254,2811.95203452,0.658199,1166
5373,0.0010125,-0.00911751,19120128,0.0115707,3693.4574780464172,867.04,0.012,597504,0.125535,0.42993390560150146,0.732254,2772.88492871,0.666953,1167
5432,0.0010125,-0.00877782,19136512,0.0119354,3696.473512172699,863.52,0.012,598016,0.0779312,0.6793640851974487,0.732254,2793.20972665,0.670567,1168
5453,0.0010125,-0.0103891,19152896,0.0130637,3699.4780888557434,842.88,0.012,598528,0.125936,0.6257792413234711,0.732254,2708.33210058,0.660466,1169
5455,0.0010125,-0.00682008,19169280,0.0107681,3702.481766939163,851.62,0.012,599040,0.0612426,0.4265289902687073,0.732254,2726.65446199,0.660767,1170
5434,0.0010125,-0.00691789,19185664,0.0106425,3705.4971647262573,834.26,0.012,599552,0.129906,0.264961838722229,0.732254,2665.85925043,0.686186,1171
5446,0.0010125,-0.00662162,19202048,0.0114715,3708.505865573883,840.88,0.012,600064,0.065027,0.6509891152381897,0.732254,2733.78289952,0.691703,1172
5457,0.0010125,-0.00605098,19218432,0.0102491,3711.5082399845123,849.83,0.012,600576,0.125547,0.2222909927368164,0.732254,2736.9652139,0.677379,1173
5442,0.0010125,-0.00776517,19234816,0.0112749,3714.519216775894,839.08,0.012,601088,0.0882583,0.7261381447315216,0.732254,2727.41395062,0.66859,1174
5445,0.0010125,-0.00674197,19251200,0.0119806,3717.5280611515045,829.79,0.012,601600,0.101624,0.7809335589408875,0.732254,2647.68297593,0.648772,1175
5457,0.0010125,-0.00601805,19267584,0.0113166,3720.5307281017303,832.87,0.012,602112,0.0878923,0.22095727920532227,0.732254,2656.60551553,0.648481,1176
5445,0.0010125,-0.00823319,19283968,0.0111855,3723.539562225342,817.4,0.012,602624,0.108738,0.13620924949645996,0.732254,2631.59405806,0.671603,1177
5444,0.0010125,-0.00629292,19300352,0.0109564,3726.549131631851,812.99,0.012,603136,0.0919474,0.39031022787094116,0.732254,2622.54496462,0.679572,1178
5448,0.0010125,-0.00698555,19316736,0.0119773,3729.5566325187683,837.09,0.012,603648,0.10679,0.499065101146698,0.732254,2692.16540044,0.6847,1179
5457,0.0010125,-0.00744867,19333120,0.0106108,3732.5588524341583,839.03,0.012,604160,0.0835794,0.6136744618415833,0.732254,2737.4662267,0.670116,1180
5467,0.0010125,-0.00957716,19349504,0.0124899,3735.555748939514,851.54,0.012,604672,0.115237,0.284188449382782,0.732254,2768.4874469,0.665595,1181
5495,0.0010125,-0.00571172,19365888,0.0103685,3738.537472963333,864.18,0.012,605184,0.069453,0.48698288202285767,0.732254,2799.33187188,0.683371,1182
5430,0.0010125,-0.00832004,19382272,0.0104032,3741.5548725128174,905.4,0.012,605696,0.102437,0.6880785822868347,0.732254,2910.57311262,0.686895,1183
5429,0.0010125,-0.00775977,19398656,0.0130333,3744.5730373859406,913.78,0.012,606208,0.0653171,0.4769406318664551,0.732254,2908.30478118,0.696462,1184
5461,0.0010125,-0.00825236,19415040,0.0122118,3747.5730633735657,915.93,0.012,606720,0.111768,0.45881426334381104,0.732254,2892.33055822,0.695668,1185
5465,0.0010125,-0.00675522,19431424,0.0104481,3750.571367263794,894.49,0.012,607232,0.0738411,0.2701188921928406,0.732254,2846.36401609,0.706365,1186
5409,0.0010125,-0.00697291,19447808,0.011295,3753.6004478931427,892.96,0.012,607744,0.122654,0.3106420040130615,0.732254,2839.06179387,0.721811,1187
5477,0.0010125,-0.0851078,19464192,0.0116795,3756.591757297516,872.1,0.012,608256,0.0670805,0.5456477999687195,0.732254,2773.31200711,0.745698,1188
5447,0.0010125,-0.00559424,19480576,0.0104143,3759.599839925766,845.46,0.012,608768,0.123616,0.5915413200855255,0.732254,2712.53264212,0.746737,1189
5433,0.0010125,-0.00682716,19496960,0.0101507,3762.6153790950775,849.64,0.012,609280,0.0521932,0.6777963042259216,0.732254,2701.44949599,0.751265,1190
5465,0.0010125,-0.00731743,19513344,0.0115481,3765.6133584976196,846.8,0.012,609792,0.14045,0.28594768047332764,0.732254,2723.93551683,0.766345,1191
5453,0.0010125,-0.00686752,19529728,0.0114892,3768.6180238723755,829.1,0.012,610304,0.0738454,0.6452941298484802,0.732254,2660.65329574,0.775312,1192
5423,0.0010125,-0.00870177,19546112,0.0121478,3771.6394152641296,856.51,0.012,610816,0.126091,0.6653876006603241,0.732254,2740.52113945,0.768218,1193
5470,0.0010125,-0.00707873,19562496,0.0112323,3774.634865283966,839.71,0.012,611328,0.0736445,0.8042308837175369,0.732254,2665.01104014,0.779074,1194
5446,0.0010125,-0.00729979,19578880,0.0116601,3777.6433243751526,847.87,0.012,611840,0.0995604,0.678297370672226,0.732254,2685.84978156,0.786048,1195
5508,0.0010125,-0.00537996,19595264,0.00894347,3780.6178028583527,865.57,0.012,612352,0.0830797,0.09285402297973633,0.732254,2740.7472442,0.801239,1196
5452,0.0010125,-0.00796024,19611648,0.00989825,3783.62304019928,875.54,0.012,612864,0.110354,0.29550808668136597,0.732254,2799.29364207,0.814233,1197
5443,0.0010125,-0.00806259,19628032,0.0106537,3786.6333866119385,887.95,0.012,613376,0.0834892,0.5793763399124146,0.732254,2828.38519819,0.824228,1198
5430,0.0010125,-0.00846201,19644416,0.010779,3789.6510560512543,873.17,0.012,613888,0.122563,0.6732774078845978,0.732254,2840.2301983,0.831445,1199
5416,0.0010125,-0.00492138,19660800,0.00942543,3792.6762070655823,854.21,0.012,614400,0.0826287,0.7768382877111435,0.732254,2765.68196651,0.832068,1200
5411,0.0010125,-0.249587,19677184,0.0138988,3795.705868244171,850.54,0.012,614912,0.107897,0.6540081799030304,0.732254,2763.45922907,0.833532,1201
5463,0.0010125,-0.00782621,19693568,0.0121671,3798.704852104187,837.2,0.012,615424,0.102278,0.5556242167949677,0.732254,2680.72582185,0.831496,1202
5425,0.0010125,-0.00843486,19709952,0.0122823,3801.7251675128937,836.58,0.012,615936,0.0918075,0.6449482440948486,0.732254,2667.12128276,0.824466,1203
5464,0.0010125,-0.00797679,19726336,0.0112533,3804.7237088680267,847.04,0.012,616448,0.0886915,0.5199302136898041,0.732254,2684.79985488,0.8278,1204
5457,0.0010125,-0.0072073,19742720,0.0111937,3807.7260127067566,854.04,0.012,616960,0.119519,0.09366661310195923,0.732254,2759.20996487,0.83993,1205
5495,0.0010125,-0.00642281,19759104,0.010287,3810.707797765732,842.95,0.012,617472,0.0887808,0.10032206773757935,0.732254,2712.7292064,0.852892,1206
5431,0.0010125,-0.00791155,19775488,0.011295,3813.7245519161224,866.21,0.012,617984,0.104985,0.4896731376647949,0.732254,2807.41246762,0.858847,1207
5415,0.0010125,-0.0075496,19791872,0.0101851,3816.75017786026,871.41,0.012,618496,0.0897945,0.5787325501441956,0.732254,2833.49176721,0.850899,1208
5481,0.0010125,-0.00644653,19808256,0.0117185,3819.7395367622375,880.65,0.012,619008,0.103286,0.49767541885375977,0.732254,2867.68778479,0.821874,1209
5432,0.0010125,-0.00788565,19824640,0.0109102,3822.755799293518,871.16,0.012,619520,0.0827082,0.7102548480033875,0.732254,2819.44432907,0.806423,1210
5427,0.0010125,-0.00792005,19841024,0.0126898,3825.774614095688,878.93,0.012,620032,0.118464,0.5688392519950867,0.732254,2834.54991457,0.805036,1211
5466,0.0010125,-0.00672922,19857408,0.0111777,3828.771942138672,845.76,0.012,620544,0.0996951,0.7033180296421051,0.732254,2738.71104887,0.807649,1212
5432,0.0010125,-0.00637661,19873792,0.00967794,3831.7881577014923,851.81,0.012,621056,0.0914685,0.6120625436306,0.732254,2705.02195877,0.810686,1213
5473,0.0010125,-0.00679744,19890176,0.008575,3834.781882762909,837.25,0.012,621568,0.107542,0.5668538212776184,0.732254,2684.01576774,0.809692,1214
5434,0.0010125,-0.0119925,19906560,0.0113344,3837.7971436977386,834.11,0.012,622080,0.0890314,0.5782051086425781,0.732254,2653.52623224,0.804109,1215
5429,0.0010125,-0.00739683,19922944,0.0115396,3840.815192937851,836.55,0.012,622592,0.099654,0.053531765937805176,0.732254,2677.66502314,0.804268,1216
5413,0.0010125,-0.00820389,19939328,0.0102504,3843.8421998023987,865.62,0.012,623104,0.10254,0.5258380174636841,0.732254,2771.22221584,0.819426,1217
5424,0.0010125,-0.00668413,19955712,0.0106096,3846.863256216049,894.84,0.012,623616,0.0837687,0.49099791049957275,0.732254,2879.1718283,0.831918,1218
5453,0.0010125,-0.00790995,19972096,0.0108312,3849.869688272476,892.11,0.012,624128,0.110616,0.0778079628944397,0.732254,2893.73745633,0.845963,1219
5447,0.0010125,-0.00644698,19988480,0.0109517,3852.87775850296,897.85,0.012,624640,0.110503,0.6460103988647461,0.732254,2904.01656426,0.852115,1220
